Age,Gender,MaritalStatus,IncomeLevel,LastLoginDate,LoginFrequency,ServiceUsage,TransactionDate,Year,Month,AmountSpent,ProductCategory,InteractionType,ResolutionStatus,DaysSinceLastInteraction,ChurnStatus
50,F,Single,Low,2023-07-31,43,Website,2022-08-10,2022,8,357.78,Furniture,Feedback,Resolved,303,0
50,F,Single,Low,2023-07-31,43,Website,2022-08-10,2022,8,357.78,Furniture,Complaint,Unresolved,174,0
50,F,Single,Low,2023-07-31,43,Website,2022-02-24,2022,2,124.46,Books,Feedback,Resolved,303,0
50,F,Single,Low,2023-07-31,43,Website,2022-02-24,2022,2,124.46,Books,Complaint,Unresolved,174,0
50,F,Single,Low,2023-07-31,43,Website,2022-08-17,2022,8,107.55,Electronics,Feedback,Resolved,303,0
50,F,Single,Low,2023-07-31,43,Website,2022-08-17,2022,8,107.55,Electronics,Complaint,Unresolved,174,0
50,F,Single,Low,2023-07-31,43,Website,2022-12-08,2022,12,265.23,Furniture,Feedback,Resolved,303,0
50,F,Single,Low,2023-07-31,43,Website,2022-12-08,2022,12,265.23,Furniture,Complaint,Unresolved,174,0
50,F,Single,Low,2023-07-31,43,Website,2022-02-04,2022,2,100.22,Electronics,Feedback,Resolved,303,0
50,F,Single,Low,2023-07-31,43,Website,2022-02-04,2022,2,100.22,Electronics,Complaint,Unresolved,174,0
50,F,Single,Low,2023-07-31,43,Website,2022-07-25,2022,7,468.49,Groceries,Feedback,Resolved,303,0
50,F,Single,Low,2023-07-31,43,Website,2022-07-25,2022,7,468.49,Groceries,Complaint,Unresolved,174,0
50,F,Single,Low,2023-07-31,43,Website,2022-03-15,2022,3,299.07,Books,Feedback,Resolved,303,0
50,F,Single,Low,2023-07-31,43,Website,2022-03-15,2022,3,299.07,Books,Complaint,Unresolved,174,0
28,M,Divorced,High,2023-06-22,31,Online Banking,2022-08-17,2022,8,165.6,Groceries,NoInteraction,NoInteraction,-1,0
28,M,Divorced,High,2023-06-22,31,Online Banking,2022-09-29,2022,9,159.21,Groceries,NoInteraction,NoInteraction,-1,0
28,M,Divorced,High,2023-06-22,31,Online Banking,2022-01-17,2022,1,168.42,Clothing,NoInteraction,NoInteraction,-1,0
28,M,Divorced,High,2023-06-22,31,Online Banking,2022-04-18,2022,4,371.81,Electronics,NoInteraction,NoInteraction,-1,0
28,M,Divorced,High,2023-06-22,31,Online Banking,2022-11-26,2022,11,229.52,Electronics,NoInteraction,NoInteraction,-1,0
28,M,Divorced,High,2023-06-22,31,Online Banking,2022-12-15,2022,12,326.32,Books,NoInteraction,NoInteraction,-1,0
28,M,Divorced,High,2023-06-22,31,Online Banking,2022-01-26,2022,1,365.72,Books,NoInteraction,NoInteraction,-1,0
30,M,Widowed,Low,2023-08-31,44,Mobile App,2022-05-20,2022,5,184.87,Furniture,NoInteraction,NoInteraction,-1,0
30,M,Widowed,Low,2023-08-31,44,Mobile App,2022-04-05,2022,4,193.08,Books,NoInteraction,NoInteraction,-1,0
30,M,Widowed,Low,2023-08-31,44,Mobile App,2022-11-02,2022,11,60.22,Books,NoInteraction,NoInteraction,-1,0
30,M,Widowed,Low,2023-08-31,44,Mobile App,2022-09-15,2022,9,375.25,Electronics,NoInteraction,NoInteraction,-1,0
30,M,Widowed,Low,2023-08-31,44,Mobile App,2022-11-30,2022,11,276.52,Electronics,NoInteraction,NoInteraction,-1,0
30,M,Widowed,Low,2023-08-31,44,Mobile App,2022-10-15,2022,10,86.92,Groceries,NoInteraction,NoInteraction,-1,0
47,F,Widowed,High,2023-05-10,9,Mobile App,2022-12-07,2022,12,32.44,Books,Feedback,Resolved,196,0
47,F,Widowed,High,2023-05-10,9,Mobile App,2022-07-30,2022,7,316.31,Furniture,Feedback,Resolved,196,0
47,F,Widowed,High,2023-05-10,9,Mobile App,2022-03-30,2022,3,383.17,Groceries,Feedback,Resolved,196,0
47,F,Widowed,High,2023-05-10,9,Mobile App,2022-03-05,2022,3,167.48,Books,Feedback,Resolved,196,0
47,F,Widowed,High,2023-05-10,9,Mobile App,2022-03-11,2022,3,81.01,Books,Feedback,Resolved,196,0
47,F,Widowed,High,2023-05-10,9,Mobile App,2022-10-13,2022,10,262.86,Groceries,Feedback,Resolved,196,0
47,F,Widowed,High,2023-05-10,9,Mobile App,2022-02-02,2022,2,327.2,Furniture,Feedback,Resolved,196,0
47,F,Widowed,High,2023-05-10,9,Mobile App,2022-09-10,2022,9,228.89,Furniture,Feedback,Resolved,196,0
18,F,Divorced,Medium,2023-10-11,39,Mobile App,2022-12-11,2022,12,329.6,Clothing,NoInteraction,NoInteraction,-1,1
18,F,Divorced,Medium,2023-10-11,39,Mobile App,2022-02-03,2022,2,89.91,Groceries,NoInteraction,NoInteraction,-1,1
18,F,Divorced,Medium,2023-10-11,39,Mobile App,2022-02-01,2022,2,335.67,Furniture,NoInteraction,NoInteraction,-1,1
18,F,Divorced,Medium,2023-10-11,39,Mobile App,2022-05-01,2022,5,385.64,Electronics,NoInteraction,NoInteraction,-1,1
47,F,Divorced,High,2023-12-14,29,Website,2022-07-25,2022,7,8.16,Furniture,NoInteraction,NoInteraction,-1,1
47,F,Divorced,High,2023-12-14,29,Website,2022-11-05,2022,11,137.53,Books,NoInteraction,NoInteraction,-1,1
47,F,Divorced,High,2023-12-14,29,Website,2022-09-24,2022,9,87.42,Electronics,NoInteraction,NoInteraction,-1,1
47,F,Divorced,High,2023-12-14,29,Website,2022-09-30,2022,9,91.22,Electronics,NoInteraction,NoInteraction,-1,1
47,F,Divorced,High,2023-12-14,29,Website,2022-05-13,2022,5,463.31,Furniture,NoInteraction,NoInteraction,-1,1
47,F,Divorced,High,2023-12-14,29,Website,2022-09-22,2022,9,476.92,Books,NoInteraction,NoInteraction,-1,1
47,F,Divorced,High,2023-12-14,29,Website,2022-05-15,2022,5,282.91,Clothing,NoInteraction,NoInteraction,-1,1
44,M,Widowed,Low,2023-10-08,14,Mobile App,2022-01-20,2022,1,265.14,Electronics,Feedback,Unresolved,327,0
44,M,Widowed,Low,2023-10-08,14,Mobile App,2022-09-25,2022,9,78.52,Electronics,Feedback,Unresolved,327,0
44,M,Widowed,Low,2023-10-08,14,Mobile App,2022-07-29,2022,7,373.91,Clothing,Feedback,Unresolved,327,0
44,M,Widowed,Low,2023-10-08,14,Mobile App,2022-07-17,2022,7,22.92,Electronics,Feedback,Unresolved,327,0
44,M,Widowed,Low,2023-10-08,14,Mobile App,2022-10-07,2022,10,262.28,Groceries,Feedback,Unresolved,327,0
44,M,Widowed,Low,2023-10-08,14,Mobile App,2022-06-17,2022,6,289.06,Furniture,Feedback,Unresolved,327,0
44,M,Widowed,Low,2023-10-08,14,Mobile App,2022-05-03,2022,5,233.6,Furniture,Feedback,Unresolved,327,0
44,M,Widowed,Low,2023-10-08,14,Mobile App,2022-06-15,2022,6,38.53,Groceries,Feedback,Unresolved,327,0
44,M,Widowed,Low,2023-10-08,14,Mobile App,2022-04-24,2022,4,495.06,Groceries,Feedback,Unresolved,327,0
57,F,Single,High,2023-11-05,36,Online Banking,2022-09-11,2022,9,334.17,Electronics,Inquiry,Unresolved,163,0
57,F,Single,High,2023-11-05,36,Online Banking,2022-07-06,2022,7,242.36,Groceries,Inquiry,Unresolved,163,0
57,F,Single,High,2023-11-05,36,Online Banking,2022-06-08,2022,6,386.22,Groceries,Inquiry,Unresolved,163,0
57,F,Single,High,2023-11-05,36,Online Banking,2022-12-12,2022,12,419.53,Furniture,Inquiry,Unresolved,163,0
57,F,Single,High,2023-11-05,36,Online Banking,2022-07-22,2022,7,293.28,Clothing,Inquiry,Unresolved,163,0
57,F,Single,High,2023-11-05,36,Online Banking,2022-12-20,2022,12,102.64,Furniture,Inquiry,Unresolved,163,0
40,M,Divorced,High,2023-08-10,29,Website,2022-03-22,2022,3,374.5,Groceries,Complaint,Unresolved,181,0
40,M,Divorced,High,2023-08-10,29,Website,2022-10-16,2022,10,333.84,Furniture,Complaint,Unresolved,181,0
40,M,Divorced,High,2023-08-10,29,Website,2022-09-03,2022,9,426.66,Clothing,Complaint,Unresolved,181,0
37,F,Married,Medium,2023-02-10,43,Website,2022-08-17,2022,8,196.96,Clothing,Feedback,Unresolved,20,0
37,F,Married,Medium,2023-02-10,43,Website,2022-08-17,2022,8,196.96,Clothing,Inquiry,Unresolved,358,0
37,F,Married,Medium,2023-02-10,43,Website,2022-06-17,2022,6,461.15,Books,Feedback,Unresolved,20,0
37,F,Married,Medium,2023-02-10,43,Website,2022-06-17,2022,6,461.15,Books,Inquiry,Unresolved,358,0
37,F,Married,Medium,2023-02-10,43,Website,2022-03-09,2022,3,327.55,Clothing,Feedback,Unresolved,20,0
37,F,Married,Medium,2023-02-10,43,Website,2022-03-09,2022,3,327.55,Clothing,Inquiry,Unresolved,358,0
37,F,Married,Medium,2023-02-10,43,Website,2022-10-30,2022,10,347.19,Clothing,Feedback,Unresolved,20,0
37,F,Married,Medium,2023-02-10,43,Website,2022-10-30,2022,10,347.19,Clothing,Inquiry,Unresolved,358,0
37,F,Married,Medium,2023-02-10,43,Website,2022-01-02,2022,1,197.32,Clothing,Feedback,Unresolved,20,0
37,F,Married,Medium,2023-02-10,43,Website,2022-01-02,2022,1,197.32,Clothing,Inquiry,Unresolved,358,0
37,F,Married,Medium,2023-02-10,43,Website,2022-05-01,2022,5,156.21,Furniture,Feedback,Unresolved,20,0
37,F,Married,Medium,2023-02-10,43,Website,2022-05-01,2022,5,156.21,Furniture,Inquiry,Unresolved,358,0
37,F,Married,Medium,2023-02-10,43,Website,2022-01-15,2022,1,488.03,Groceries,Feedback,Unresolved,20,0
37,F,Married,Medium,2023-02-10,43,Website,2022-01-15,2022,1,488.03,Groceries,Inquiry,Unresolved,358,0
37,F,Married,Medium,2023-02-10,43,Website,2022-08-06,2022,8,109.47,Books,Feedback,Unresolved,20,0
37,F,Married,Medium,2023-02-10,43,Website,2022-08-06,2022,8,109.47,Books,Inquiry,Unresolved,358,0
37,F,Married,Medium,2023-02-10,43,Website,2022-07-31,2022,7,178.97,Furniture,Feedback,Unresolved,20,0
37,F,Married,Medium,2023-02-10,43,Website,2022-07-31,2022,7,178.97,Furniture,Inquiry,Unresolved,358,0
23,M,Single,High,2023-03-25,41,Website,2022-02-24,2022,2,490.64,Furniture,Inquiry,Unresolved,89,1
23,M,Single,High,2023-03-25,41,Website,2022-06-30,2022,6,269.49,Clothing,Inquiry,Unresolved,89,1
54,F,Divorced,Medium,2023-01-20,38,Mobile App,2022-06-24,2022,6,475.59,Clothing,NoInteraction,NoInteraction,-1,1
54,F,Divorced,Medium,2023-01-20,38,Mobile App,2022-07-19,2022,7,390.93,Furniture,NoInteraction,NoInteraction,-1,1
54,F,Divorced,Medium,2023-01-20,38,Mobile App,2022-07-29,2022,7,464.32,Groceries,NoInteraction,NoInteraction,-1,1
54,F,Divorced,Medium,2023-01-20,38,Mobile App,2022-11-05,2022,11,179.72,Clothing,NoInteraction,NoInteraction,-1,1
54,F,Divorced,Medium,2023-01-20,38,Mobile App,2022-07-23,2022,7,419.85,Electronics,NoInteraction,NoInteraction,-1,1
37,M,Married,Medium,2023-05-03,22,Online Banking,2022-10-02,2022,10,157.62,Groceries,NoInteraction,NoInteraction,-1,1
54,M,Married,High,2023-06-06,12,Mobile App,2022-10-14,2022,10,8.29,Books,NoInteraction,NoInteraction,-1,1
54,M,Married,High,2023-06-06,12,Mobile App,2022-02-14,2022,2,399.53,Clothing,NoInteraction,NoInteraction,-1,1
54,M,Married,High,2023-06-06,12,Mobile App,2022-05-10,2022,5,88.69,Electronics,NoInteraction,NoInteraction,-1,1
54,M,Married,High,2023-06-06,12,Mobile App,2022-09-09,2022,9,472.76,Electronics,NoInteraction,NoInteraction,-1,1
54,M,Married,High,2023-06-06,12,Mobile App,2022-04-14,2022,4,493.07,Groceries,NoInteraction,NoInteraction,-1,1
23,F,Widowed,Low,2023-05-21,40,Website,2022-05-23,2022,5,186.24,Clothing,Feedback,Unresolved,25,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-05-23,2022,5,186.24,Clothing,Inquiry,Resolved,225,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-07-22,2022,7,353.47,Books,Feedback,Unresolved,25,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-07-22,2022,7,353.47,Books,Inquiry,Resolved,225,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-10-03,2022,10,442.68,Electronics,Feedback,Unresolved,25,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-10-03,2022,10,442.68,Electronics,Inquiry,Resolved,225,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-04-12,2022,4,450.33,Electronics,Feedback,Unresolved,25,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-04-12,2022,4,450.33,Electronics,Inquiry,Resolved,225,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-05-08,2022,5,294.48,Electronics,Feedback,Unresolved,25,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-05-08,2022,5,294.48,Electronics,Inquiry,Resolved,225,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-07-29,2022,7,225.6,Books,Feedback,Unresolved,25,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-07-29,2022,7,225.6,Books,Inquiry,Resolved,225,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-07-19,2022,7,357.99,Groceries,Feedback,Unresolved,25,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-07-19,2022,7,357.99,Groceries,Inquiry,Resolved,225,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-01-27,2022,1,273.87,Clothing,Feedback,Unresolved,25,0
23,F,Widowed,Low,2023-05-21,40,Website,2022-01-27,2022,1,273.87,Clothing,Inquiry,Resolved,225,0
46,F,Single,Medium,2023-02-16,49,Online Banking,2022-07-21,2022,7,358.27,Groceries,NoInteraction,NoInteraction,-1,0
30,F,Divorced,High,2023-08-10,26,Website,2022-03-01,2022,3,443.63,Groceries,NoInteraction,NoInteraction,-1,0
30,F,Divorced,High,2023-08-10,26,Website,2022-06-07,2022,6,365.98,Groceries,NoInteraction,NoInteraction,-1,0
44,F,Married,Medium,2023-03-10,46,Mobile App,2022-11-06,2022,11,453.4,Books,Inquiry,Unresolved,168,0
44,F,Married,Medium,2023-03-10,46,Mobile App,2022-10-04,2022,10,218.68,Clothing,Inquiry,Unresolved,168,0
44,F,Married,Medium,2023-03-10,46,Mobile App,2022-12-13,2022,12,372.86,Groceries,Inquiry,Unresolved,168,0
44,F,Married,Medium,2023-03-10,46,Mobile App,2022-02-02,2022,2,458.6,Clothing,Inquiry,Unresolved,168,0
44,F,Married,Medium,2023-03-10,46,Mobile App,2022-10-09,2022,10,481.74,Clothing,Inquiry,Unresolved,168,0
67,M,Widowed,High,2023-06-05,28,Online Banking,2022-02-11,2022,2,350.46,Electronics,Inquiry,Resolved,209,0
37,M,Divorced,High,2023-04-29,21,Website,2022-08-31,2022,8,74.06,Furniture,Complaint,Unresolved,242,0
37,M,Divorced,High,2023-04-29,21,Website,2022-08-31,2022,8,74.06,Furniture,Feedback,Resolved,282,0
30,M,Married,Low,2023-11-14,27,Mobile App,2022-01-31,2022,1,282.29,Furniture,Feedback,Resolved,309,0
56,M,Widowed,High,2023-10-28,33,Website,2022-06-11,2022,6,60.71,Groceries,Feedback,Resolved,264,1
56,M,Widowed,High,2023-10-28,33,Website,2022-06-11,2022,6,60.71,Groceries,Feedback,Resolved,282,1
56,M,Widowed,High,2023-10-28,33,Website,2022-06-07,2022,6,262.47,Furniture,Feedback,Resolved,264,1
56,M,Widowed,High,2023-10-28,33,Website,2022-06-07,2022,6,262.47,Furniture,Feedback,Resolved,282,1
56,M,Widowed,High,2023-10-28,33,Website,2022-03-29,2022,3,211.08,Books,Feedback,Resolved,264,1
56,M,Widowed,High,2023-10-28,33,Website,2022-03-29,2022,3,211.08,Books,Feedback,Resolved,282,1
56,M,Widowed,High,2023-10-28,33,Website,2022-03-20,2022,3,405.13,Furniture,Feedback,Resolved,264,1
56,M,Widowed,High,2023-10-28,33,Website,2022-03-20,2022,3,405.13,Furniture,Feedback,Resolved,282,1
25,M,Married,Medium,2023-07-28,29,Mobile App,2022-05-04,2022,5,491.72,Clothing,NoInteraction,NoInteraction,-1,0
25,M,Married,Medium,2023-07-28,29,Mobile App,2022-05-26,2022,5,280.94,Books,NoInteraction,NoInteraction,-1,0
25,M,Married,Medium,2023-07-28,29,Mobile App,2022-12-29,2022,12,87.78,Clothing,NoInteraction,NoInteraction,-1,0
25,M,Married,Medium,2023-07-28,29,Mobile App,2022-05-29,2022,5,112.68,Groceries,NoInteraction,NoInteraction,-1,0
25,M,Married,Medium,2023-07-28,29,Mobile App,2022-04-23,2022,4,14.83,Electronics,NoInteraction,NoInteraction,-1,0
25,M,Married,Medium,2023-07-28,29,Mobile App,2022-09-13,2022,9,465.0,Groceries,NoInteraction,NoInteraction,-1,0
25,M,Married,Medium,2023-07-28,29,Mobile App,2022-03-30,2022,3,352.71,Furniture,NoInteraction,NoInteraction,-1,0
25,M,Married,Medium,2023-07-28,29,Mobile App,2022-04-24,2022,4,370.11,Clothing,NoInteraction,NoInteraction,-1,0
25,M,Married,Medium,2023-07-28,29,Mobile App,2022-06-26,2022,6,415.8,Electronics,NoInteraction,NoInteraction,-1,0
34,M,Widowed,Medium,2023-03-30,24,Mobile App,2022-07-15,2022,7,358.06,Electronics,Feedback,Resolved,87,1
34,M,Widowed,Medium,2023-03-30,24,Mobile App,2022-07-15,2022,7,358.06,Electronics,Complaint,Unresolved,247,1
34,M,Widowed,Medium,2023-03-30,24,Mobile App,2022-09-25,2022,9,396.13,Groceries,Feedback,Resolved,87,1
34,M,Widowed,Medium,2023-03-30,24,Mobile App,2022-09-25,2022,9,396.13,Groceries,Complaint,Unresolved,247,1
34,M,Widowed,Medium,2023-03-30,24,Mobile App,2022-10-12,2022,10,307.35,Groceries,Feedback,Resolved,87,1
34,M,Widowed,Medium,2023-03-30,24,Mobile App,2022-10-12,2022,10,307.35,Groceries,Complaint,Unresolved,247,1
34,M,Widowed,Medium,2023-03-30,24,Mobile App,2022-04-20,2022,4,118.64,Books,Feedback,Resolved,87,1
34,M,Widowed,Medium,2023-03-30,24,Mobile App,2022-04-20,2022,4,118.64,Books,Complaint,Unresolved,247,1
34,M,Widowed,Medium,2023-03-30,24,Mobile App,2022-10-01,2022,10,96.92,Clothing,Feedback,Resolved,87,1
34,M,Widowed,Medium,2023-03-30,24,Mobile App,2022-10-01,2022,10,96.92,Clothing,Complaint,Unresolved,247,1
34,M,Widowed,Medium,2023-03-30,24,Mobile App,2022-04-12,2022,4,183.72,Groceries,Feedback,Resolved,87,1
34,M,Widowed,Medium,2023-03-30,24,Mobile App,2022-04-12,2022,4,183.72,Groceries,Complaint,Unresolved,247,1
34,M,Widowed,Medium,2023-03-30,24,Mobile App,2022-06-06,2022,6,381.84,Books,Feedback,Resolved,87,1
34,M,Widowed,Medium,2023-03-30,24,Mobile App,2022-06-06,2022,6,381.84,Books,Complaint,Unresolved,247,1
47,F,Widowed,Low,2023-06-19,32,Website,2022-02-10,2022,2,284.08,Furniture,Inquiry,Unresolved,43,0
47,F,Widowed,Low,2023-06-19,32,Website,2022-03-17,2022,3,83.11,Electronics,Inquiry,Unresolved,43,0
47,F,Widowed,Low,2023-06-19,32,Website,2022-08-03,2022,8,328.74,Books,Inquiry,Unresolved,43,0
18,M,Single,Medium,2023-11-22,6,Website,2022-07-05,2022,7,394.48,Furniture,NoInteraction,NoInteraction,-1,0
41,M,Divorced,Low,2023-04-04,27,Mobile App,2022-04-20,2022,4,106.15,Groceries,Complaint,Resolved,307,0
41,M,Divorced,Low,2023-04-04,27,Mobile App,2022-04-20,2022,4,106.15,Groceries,Complaint,Unresolved,112,0
41,M,Divorced,Low,2023-04-04,27,Mobile App,2022-04-15,2022,4,330.67,Books,Complaint,Resolved,307,0
41,M,Divorced,Low,2023-04-04,27,Mobile App,2022-04-15,2022,4,330.67,Books,Complaint,Unresolved,112,0
41,M,Divorced,Low,2023-04-04,27,Mobile App,2022-08-03,2022,8,352.79,Furniture,Complaint,Resolved,307,0
41,M,Divorced,Low,2023-04-04,27,Mobile App,2022-08-03,2022,8,352.79,Furniture,Complaint,Unresolved,112,0
41,M,Divorced,Low,2023-04-04,27,Mobile App,2022-09-02,2022,9,196.28,Books,Complaint,Resolved,307,0
41,M,Divorced,Low,2023-04-04,27,Mobile App,2022-09-02,2022,9,196.28,Books,Complaint,Unresolved,112,0
41,M,Divorced,Low,2023-04-04,27,Mobile App,2022-11-06,2022,11,256.66,Books,Complaint,Resolved,307,0
41,M,Divorced,Low,2023-04-04,27,Mobile App,2022-11-06,2022,11,256.66,Books,Complaint,Unresolved,112,0
41,M,Divorced,Low,2023-04-04,27,Mobile App,2022-07-15,2022,7,101.54,Electronics,Complaint,Resolved,307,0
41,M,Divorced,Low,2023-04-04,27,Mobile App,2022-07-15,2022,7,101.54,Electronics,Complaint,Unresolved,112,0
41,M,Divorced,Low,2023-04-04,27,Mobile App,2022-01-14,2022,1,192.34,Clothing,Complaint,Resolved,307,0
41,M,Divorced,Low,2023-04-04,27,Mobile App,2022-01-14,2022,1,192.34,Clothing,Complaint,Unresolved,112,0
33,M,Widowed,High,2023-09-22,16,Website,2022-09-20,2022,9,115.69,Clothing,NoInteraction,NoInteraction,-1,0
33,M,Widowed,High,2023-09-22,16,Website,2022-12-22,2022,12,383.16,Furniture,NoInteraction,NoInteraction,-1,0
33,M,Widowed,High,2023-09-22,16,Website,2022-06-11,2022,6,149.53,Books,NoInteraction,NoInteraction,-1,0
33,M,Widowed,High,2023-09-22,16,Website,2022-02-14,2022,2,264.87,Clothing,NoInteraction,NoInteraction,-1,0
33,M,Widowed,High,2023-09-22,16,Website,2022-04-10,2022,4,97.12,Clothing,NoInteraction,NoInteraction,-1,0
33,M,Widowed,High,2023-09-22,16,Website,2022-12-24,2022,12,430.46,Furniture,NoInteraction,NoInteraction,-1,0
28,F,Married,High,2023-06-13,36,Online Banking,2022-11-13,2022,11,340.13,Books,NoInteraction,NoInteraction,-1,0
28,F,Married,High,2023-06-13,36,Online Banking,2022-09-20,2022,9,136.06,Furniture,NoInteraction,NoInteraction,-1,0
28,F,Married,High,2023-06-13,36,Online Banking,2022-01-25,2022,1,321.31,Furniture,NoInteraction,NoInteraction,-1,0
28,F,Married,High,2023-06-13,36,Online Banking,2022-11-21,2022,11,400.83,Electronics,NoInteraction,NoInteraction,-1,0
28,F,Married,High,2023-06-13,36,Online Banking,2022-01-20,2022,1,69.29,Clothing,NoInteraction,NoInteraction,-1,0
28,F,Married,High,2023-06-13,36,Online Banking,2022-08-24,2022,8,198.46,Books,NoInteraction,NoInteraction,-1,0
28,F,Married,High,2023-06-13,36,Online Banking,2022-04-23,2022,4,73.34,Groceries,NoInteraction,NoInteraction,-1,0
21,M,Divorced,High,2023-03-19,47,Website,2022-02-04,2022,2,116.06,Furniture,Inquiry,Resolved,78,0
21,M,Divorced,High,2023-03-19,47,Website,2022-08-02,2022,8,282.86,Groceries,Inquiry,Resolved,78,0
21,F,Divorced,Low,2023-06-04,30,Website,2022-09-15,2022,9,460.41,Books,Complaint,Unresolved,329,0
21,F,Divorced,Low,2023-06-04,30,Website,2022-09-15,2022,9,460.41,Books,Complaint,Resolved,95,0
21,F,Divorced,Low,2023-06-04,30,Website,2022-02-13,2022,2,20.16,Furniture,Complaint,Unresolved,329,0
21,F,Divorced,Low,2023-06-04,30,Website,2022-02-13,2022,2,20.16,Furniture,Complaint,Resolved,95,0
21,F,Divorced,Low,2023-06-04,30,Website,2022-07-11,2022,7,420.44,Groceries,Complaint,Unresolved,329,0
21,F,Divorced,Low,2023-06-04,30,Website,2022-07-11,2022,7,420.44,Groceries,Complaint,Resolved,95,0
21,F,Divorced,Low,2023-06-04,30,Website,2022-04-15,2022,4,337.76,Books,Complaint,Unresolved,329,0
21,F,Divorced,Low,2023-06-04,30,Website,2022-04-15,2022,4,337.76,Books,Complaint,Resolved,95,0
21,F,Divorced,Low,2023-06-04,30,Website,2022-06-17,2022,6,41.33,Books,Complaint,Unresolved,329,0
21,F,Divorced,Low,2023-06-04,30,Website,2022-06-17,2022,6,41.33,Books,Complaint,Resolved,95,0
34,M,Divorced,Medium,2023-07-20,15,Website,2022-09-05,2022,9,39.83,Furniture,NoInteraction,NoInteraction,-1,0
34,M,Divorced,Medium,2023-07-20,15,Website,2022-02-16,2022,2,136.98,Clothing,NoInteraction,NoInteraction,-1,0
34,M,Divorced,Medium,2023-07-20,15,Website,2022-04-09,2022,4,61.38,Electronics,NoInteraction,NoInteraction,-1,0
34,M,Divorced,Medium,2023-07-20,15,Website,2022-01-29,2022,1,21.73,Electronics,NoInteraction,NoInteraction,-1,0
34,M,Divorced,Medium,2023-07-20,15,Website,2022-08-26,2022,8,281.28,Books,NoInteraction,NoInteraction,-1,0
66,M,Single,Medium,2023-11-13,8,Mobile App,2022-11-01,2022,11,274.57,Clothing,NoInteraction,NoInteraction,-1,0
